Year	ID_mesh	SPRCLASSE	Deforestation	Reforestation	Growth_Urban	Growth_Mining	Growth_Pasture	Growth_Agriculture	Forest	NonForest	Water	Others	Urban	Mining	Pasture	Agriculture
2021	590	Aquidauana	0	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2022	590	Aquidauana	0	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2012	591	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5985	0	0	0	0
2013	591	Aquidauana	0	0.1044	0	0	0	0	0.1044	0	0	9.4941	0	0	0	0
2014	591	Aquidauana	0.0864	0	0	0	0	0	0.018	0	0	9.5805	0	0	0	0
2015	591	Aquidauana	0	0.0036	0	0	0	0	0.0216	0	0	9.5769	0	0	0	0
2016	591	Aquidauana	0.0216	0	0	0	0	0	0	0	0	9.5985	0	0	0	0
2017	591	Aquidauana	0	0	0	0	0	0	0	0	0	9.5985	0	0	0	0
2018	591	Aquidauana	0	0	0	0	0	0	0	0	0	9.5985	0	0	0	0
2019	591	Aquidauana	0	0	0	0	0	0	0	0	0	9.5985	0	0	0	0
2020	591	Aquidauana	0	0	0	0	0	0	0	0	0	9.5985	0	0	0	0
2021	591	Aquidauana	0	0	0	0	0	0	0	0	0	9.5985	0	0	0	0
2022	591	Aquidauana	0	0	0	0	0	0	0	0	0	9.5985	0	0	0	0
2012	592	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5967	0	0	0	0
2013	592	Aquidauana	0	0.8433	0	0	0	0	0.8433	0	0	8.7534	0	0	0	0
2014	592	Aquidauana	0.792	0	0	0	0	0	0.0513	0	0	9.5454	0	0	0	0
2015	592	Aquidauana	0	0.0054	0	0	0	0	0.0567	0	0	9.54	0	0	0	0
2016	592	Aquidauana	0.0081	0	0	0	0	0	0.0486	0	0	9.5481	0	0	0	0
2017	592	Aquidauana	0.0486	0	0	0	0	0	0	0	0	9.5967	0	0	0	0
2018	592	Aquidauana	0	0	0	0	0	0	0	0	0	9.5967	0	0	0	0
2019	592	Aquidauana	0	0	0	0	0	0	0	0	0	9.5967	0	0	0	0
2020	592	Aquidauana	0	0	0	0	0	0	0	0	0	9.5967	0	0	0	0
2021	592	Aquidauana	0	0	0	0	0	0	0	0	0	9.5967	0	0	0	0
2022	592	Aquidauana	0	0	0	0	0	0	0	0	0	9.5967	0	0	0	0
2012	593	Aquidauana	NA	NA	NA	NA	NA	NA	0.0045	0	0	9.5913	0	0	0	0
2013	593	Aquidauana	0	0.0828	0	0	0	0	0.0873	0	0	9.5085	0	0	0	0
2014	593	Aquidauana	0.0873	0	0	0	0	0	0	0	0	9.5958	0	0	0	0
2015	593	Aquidauana	0	0.4158	0	0	0	0	0.4158	0	0	9.18	0	0	0	0
2016	593	Aquidauana	0.0108	0	0	0	0	0	0.405	0	0	9.1908	0	0	0	0
2017	593	Aquidauana	0.405	0	0	0	0	0	0	0	0	9.5958	0	0	0	0
2018	593	Aquidauana	0	0	0	0	0	0	0	0	0	9.5958	0	0	0	0
2019	593	Aquidauana	0	0	0	0	0	0	0	0	0	9.5958	0	0	0	0
2020	593	Aquidauana	0	0	0	0	0	0	0	0	0	9.5958	0	0	0	0
2021	593	Aquidauana	0	0	0	0	0	0	0	0	0	9.5958	0	0	0	0
2022	593	Aquidauana	0	0	0	0	0	0	0	0	0	9.5958	0	0	0	0
2012	594	Aquidauana	NA	NA	NA	NA	NA	NA	0.0387	0	0	9.5526	0	0	0	0
2013	594	Aquidauana	0.0387	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2014	594	Aquidauana	0	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2015	594	Aquidauana	0	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2016	594	Aquidauana	0	0.0504	0	0	0	0	0.0504	0	0	9.5409	0	0	0	0
2017	594	Aquidauana	0.0504	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2018	594	Aquidauana	0	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2019	594	Aquidauana	0	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2020	594	Aquidauana	0	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2021	594	Aquidauana	0	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2022	594	Aquidauana	0	0	0	0	0	0	0	0	0	9.5913	0	0	0	0
2012	595	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5868	0	0	0	0
2013	595	Aquidauana	0	0.0657	0	0	0	0	0.0657	0	0	9.5211	0	0	0	0
2014	595	Aquidauana	0.0657	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2015	595	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2016	595	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2017	595	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2018	595	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2019	595	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2020	595	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2021	595	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2022	595	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2012	596	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5886	0	0	0	0
2013	596	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2014	596	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2015	596	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2016	596	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2017	596	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2018	596	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2019	596	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2020	596	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2021	596	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2022	596	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2012	597	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5895	0	0	0	0
2013	597	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2014	597	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2015	597	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2016	597	Aquidauana	0	0.0189	0	0	0	0	0.0189	0	0	9.5706	0	0	0	0
2017	597	Aquidauana	0.0189	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2018	597	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2019	597	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2020	597	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2021	597	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2022	597	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2012	598	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5841	0	0	0	0
2013	598	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2014	598	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2015	598	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2016	598	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2017	598	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2018	598	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2019	598	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2020	598	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2021	598	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2022	598	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2012	599	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5886	0	0	0	0
2013	599	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2014	599	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2015	599	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2016	599	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2017	599	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2018	599	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2019	599	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2020	599	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2021	599	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2022	599	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2012	600	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5895	0	0	0	0
2013	600	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2014	600	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2015	600	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2016	600	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2017	600	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2018	600	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2019	600	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2020	600	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2021	600	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2022	600	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2012	601	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5904	0	0	0	0
2013	601	Aquidauana	0	0	0	0	0	0	0	0	0	9.5904	0	0	0	0
2014	601	Aquidauana	0	0	0	0	0	0	0	0	0	9.5904	0	0	0	0
2015	601	Aquidauana	0	0	0	0	0	0	0	0	0	9.5904	0	0	0	0
2016	601	Aquidauana	0	0	0	0	0	0	0	0	0	9.5904	0	0	0	0
2017	601	Aquidauana	0	0	0	0	0	0	0	0	0	9.5904	0	0	0	0
2018	601	Aquidauana	0	0	0	0	0	0	0	0	0	9.5904	0	0	0	0
2019	601	Aquidauana	0	0	0	0	0	0	0	0	0	9.5904	0	0	0	0
2020	601	Aquidauana	0	0	0	0	0	0	0	0	0	9.5904	0	0	0	0
2021	601	Aquidauana	0	0	0	0	0	0	0	0	0	9.5904	0	0	0	0
2022	601	Aquidauana	0	0.0369	0	0	0	0	0.0369	0	0	9.5535	0	0	0	0
2012	602	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	4.4973	0	0	0	0
2013	602	Aquidauana	0	0	0	0	0	0	0	0	0	4.4973	0	0	0	0
2014	602	Aquidauana	0	0	0	0	0	0	0	0	0	4.4973	0	0	0	0
2015	602	Aquidauana	0	0	0	0	0	0	0	0	0	4.4973	0	0	0	0
2016	602	Aquidauana	0	0	0	0	0	0	0	0	0	4.4973	0	0	0	0
2017	602	Aquidauana	0	0	0	0	0	0	0	0	0	4.4973	0	0	0	0
2018	602	Aquidauana	0	0	0	0	0	0	0	0	0	4.4973	0	0	0	0
2019	602	Aquidauana	0	0.2178	0	0	0	0	0.2178	0	0	4.2795	0	0	0	0
2020	602	Aquidauana	0.2178	0	0	0	0	0	0	0	0	4.4973	0	0	0	0
2021	602	Aquidauana	0	0	0	0	0	0	0	0	0	4.4973	0	0	0	0
2022	602	Aquidauana	0	0.0144	0	0	0	0	0.0144	0	0	4.4829	0	0	0	0
2012	603	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	0.567	0	0	0	0
2013	603	Aquidauana	0	0	0	0	0	0	0	0	0	0.567	0	0	0	0
2014	603	Aquidauana	0	0	0	0	0	0	0	0	0	0.567	0	0	0	0
2015	603	Aquidauana	0	0	0	0	0	0	0	0	0	0.567	0	0	0	0
2016	603	Aquidauana	0	0	0	0	0	0	0	0	0	0.567	0	0	0	0
2017	603	Aquidauana	0	0	0	0	0	0	0	0	0	0.567	0	0	0	0
2018	603	Aquidauana	0	0	0	0	0	0	0	0	0	0.567	0	0	0	0
2019	603	Aquidauana	0	0	0	0	0	0	0	0	0	0.567	0	0	0	0
2020	603	Aquidauana	0	0	0	0	0	0	0	0	0	0.567	0	0	0	0
2021	603	Aquidauana	0	0	0	0	0	0	0	0	0	0.567	0	0	0	0
2022	603	Aquidauana	0	0	0	0	0	0	0	0	0	0.567	0	0	0	0
2012	604	Aquidauana	NA	NA	NA	NA	NA	NA	0.6363	0	0	5.3793	0	0	0	0
2013	604	Aquidauana	0.6363	0	0	0	0	0	0	0	0	6.0156	0	0	0	0
2014	604	Aquidauana	0	0	0	0	0	0	0	0	0	6.0156	0	0	0	0
2015	604	Aquidauana	0	0	0	0	0	0	0	0	0	6.0156	0	0	0	0
2016	604	Aquidauana	0	0	0	0	0	0	0	0	0	6.0156	0	0	0	0
2017	604	Aquidauana	0	0	0	0	0	0	0	0	0	6.0156	0	0	0	0
2018	604	Aquidauana	0	0	0	0	0	0	0	0	0	6.0156	0	0	0	0
2019	604	Aquidauana	0	1.1826	0	0	0	0	1.1826	0	0	4.833	0	0	0	0
2020	604	Aquidauana	1.1826	0	0	0	0	0	0	0	0	6.0156	0	0	0	0
2021	604	Aquidauana	0	0	0	0	0	0	0	0	0	6.0156	0	0	0	0
2022	604	Aquidauana	0	0	0	0	0	0	0	0	0	6.0156	0	0	0	0
2012	605	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5895	0	0	0	0
2013	605	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2014	605	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2015	605	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2016	605	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2017	605	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2018	605	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2019	605	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2020	605	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2021	605	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2022	605	Aquidauana	0	0	0	0	0	0	0	0	0	9.5895	0	0	0	0
2012	606	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5823	0	0	0	0
2013	606	Aquidauana	0	0.0036	0	0	0	0	0.0036	0	0	9.5787	0	0	0	0
2014	606	Aquidauana	0.0036	0	0	0	0	0	0	0	0	9.5823	0	0	0	0
2015	606	Aquidauana	0	0	0	0	0	0	0	0	0	9.5823	0	0	0	0
2016	606	Aquidauana	0	0	0	0	0	0	0	0	0	9.5823	0	0	0	0
2017	606	Aquidauana	0	0	0	0	0	0	0	0	0	9.5823	0	0	0	0
2018	606	Aquidauana	0	0	0	0	0	0	0	0	0	9.5823	0	0	0	0
2019	606	Aquidauana	0	0	0	0	0	0	0	0	0	9.5823	0	0	0	0
2020	606	Aquidauana	0	0	0	0	0	0	0	0	0	9.5823	0	0	0	0
2021	606	Aquidauana	0	0	0	0	0	0	0	0	0	9.5823	0	0	0	0
2022	606	Aquidauana	0	0	0	0	0	0	0	0	0	9.5823	0	0	0	0
2012	607	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5832	0	0	0	0
2013	607	Aquidauana	0	0	0	0	0	0	0	0	0	9.5832	0	0	0	0
2014	607	Aquidauana	0	0	0	0	0	0	0	0	0	9.5832	0	0	0	0
2015	607	Aquidauana	0	0	0	0	0	0	0	0	0	9.5832	0	0	0	0
2016	607	Aquidauana	0	0	0	0	0	0	0	0	0	9.5832	0	0	0	0
2017	607	Aquidauana	0	0	0	0	0	0	0	0	0	9.5832	0	0	0	0
2018	607	Aquidauana	0	0	0	0	0	0	0	0	0	9.5832	0	0	0	0
2019	607	Aquidauana	0	0	0	0	0	0	0	0	0	9.5832	0	0	0	0
2020	607	Aquidauana	0	0	0	0	0	0	0	0	0	9.5832	0	0	0	0
2021	607	Aquidauana	0	0	0	0	0	0	0	0	0	9.5832	0	0	0	0
2022	607	Aquidauana	0	0	0	0	0	0	0	0	0	9.5832	0	0	0	0
2012	608	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5841	0	0	0	0
2013	608	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2014	608	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2015	608	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2016	608	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2017	608	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2018	608	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2019	608	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2020	608	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2021	608	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2022	608	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2012	609	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5841	0	0	0	0
2013	609	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2014	609	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2015	609	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2016	609	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2017	609	Aquidauana	0	0.018	0	0	0	0	0.018	0	0	9.5661	0	0	0	0
2018	609	Aquidauana	0.018	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2019	609	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2020	609	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2021	609	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2022	609	Aquidauana	0	0	0	0	0	0	0	0	0	9.5841	0	0	0	0
2012	610	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5859	0	0	0	0
2013	610	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2014	610	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2015	610	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2016	610	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2017	610	Aquidauana	0	0.234	0	0	0	0	0.234	0	0	9.3519	0	0	0	0
2018	610	Aquidauana	0.234	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2019	610	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2020	610	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2021	610	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2022	610	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2012	611	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5868	0	0	0	0
2013	611	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2014	611	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2015	611	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2016	611	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2017	611	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2018	611	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2019	611	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2020	611	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2021	611	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2022	611	Aquidauana	0	0	0	0	0	0	0	0	0	9.5868	0	0	0	0
2012	612	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5877	0	0	0	0
2013	612	Aquidauana	0	0	0	0	0	0	0	0	0	9.5877	0	0	0	0
2014	612	Aquidauana	0	0	0	0	0	0	0	0	0	9.5877	0	0	0	0
2015	612	Aquidauana	0	0	0	0	0	0	0	0	0	9.5877	0	0	0	0
2016	612	Aquidauana	0	0	0	0	0	0	0	0	0	9.5877	0	0	0	0
2017	612	Aquidauana	0	0	0	0	0	0	0	0	0	9.5877	0	0	0	0
2018	612	Aquidauana	0	0	0	0	0	0	0	0	0	9.5877	0	0	0	0
2019	612	Aquidauana	0	0	0	0	0	0	0	0	0	9.5877	0	0	0	0
2020	612	Aquidauana	0	0	0	0	0	0	0	0	0	9.5877	0	0	0	0
2021	612	Aquidauana	0	0	0	0	0	0	0	0	0	9.5877	0	0	0	0
2022	612	Aquidauana	0	0	0	0	0	0	0	0	0	9.5877	0	0	0	0
2012	613	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5859	0	0	0	0
2013	613	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2014	613	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2015	613	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2016	613	Aquidauana	0	0.0144	0	0	0	0	0.0144	0	0	9.5715	0	0	0	0
2017	613	Aquidauana	0.0144	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2018	613	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2019	613	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2020	613	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2021	613	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2022	613	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2012	614	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5859	0	0	0	0
2013	614	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2014	614	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2015	614	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2016	614	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2017	614	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2018	614	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2019	614	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2020	614	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2021	614	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2022	614	Aquidauana	0	0	0	0	0	0	0	0	0	9.5859	0	0	0	0
2012	615	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.585	0	0	0	0
2013	615	Aquidauana	0	0	0	0	0	0	0	0	0	9.585	0	0	0	0
2014	615	Aquidauana	0	0	0	0	0	0	0	0	0	9.585	0	0	0	0
2015	615	Aquidauana	0	0	0	0	0	0	0	0	0	9.585	0	0	0	0
2016	615	Aquidauana	0	0	0	0	0	0	0	0	0	9.585	0	0	0	0
2017	615	Aquidauana	0	0	0	0	0	0	0	0	0	9.585	0	0	0	0
2018	615	Aquidauana	0	0	0	0	0	0	0	0	0	9.585	0	0	0	0
2019	615	Aquidauana	0	0	0	0	0	0	0	0	0	9.585	0	0	0	0
2020	615	Aquidauana	0	0	0	0	0	0	0	0	0	9.585	0	0	0	0
2021	615	Aquidauana	0	0	0	0	0	0	0	0	0	9.585	0	0	0	0
2022	615	Aquidauana	0	0	0	0	0	0	0	0	0	9.585	0	0	0	0
2012	616	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	9.5886	0	0	0	0
2013	616	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2014	616	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2015	616	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2016	616	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2017	616	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2018	616	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2019	616	Aquidauana	0	0.2745	0	0	0	0	0.2745	0	0	9.3141	0	0	0	0
2020	616	Aquidauana	0.2745	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2021	616	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2022	616	Aquidauana	0	0	0	0	0	0	0	0	0	9.5886	0	0	0	0
2012	617	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	6.8247	0	0	0	0
2013	617	Aquidauana	0	0	0	0	0	0	0	0	0	6.8247	0	0	0	0
2014	617	Aquidauana	0	0	0	0	0	0	0	0	0	6.8247	0	0	0	0
2015	617	Aquidauana	0	0	0	0	0	0	0	0	0	6.8247	0	0	0	0
2016	617	Aquidauana	0	0	0	0	0	0	0	0	0	6.8247	0	0	0	0
2017	617	Aquidauana	0	0	0	0	0	0	0	0	0	6.8247	0	0	0	0
2018	617	Aquidauana	0	0	0	0	0	0	0	0	0	6.8247	0	0	0	0
2019	617	Aquidauana	0	0.7506	0	0	0	0	0.7506	0	0	6.0741	0	0	0	0
2020	617	Aquidauana	0.7506	0	0	0	0	0	0	0	0	6.8247	0	0	0	0
2021	617	Aquidauana	0	0	0	0	0	0	0	0	0	6.8247	0	0	0	0
2022	617	Aquidauana	0	0	0	0	0	0	0	0	0	6.8247	0	0	0	0
2012	618	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	1.2159	0	0	0	0
2013	618	Aquidauana	0	0	0	0	0	0	0	0	0	1.2159	0	0	0	0
2014	618	Aquidauana	0	0	0	0	0	0	0	0	0	1.2159	0	0	0	0
2015	618	Aquidauana	0	0	0	0	0	0	0	0	0	1.2159	0	0	0	0
2016	618	Aquidauana	0	0	0	0	0	0	0	0	0	1.2159	0	0	0	0
2017	618	Aquidauana	0	0	0	0	0	0	0	0	0	1.2159	0	0	0	0
2018	618	Aquidauana	0	0	0	0	0	0	0	0	0	1.2159	0	0	0	0
2019	618	Aquidauana	0	0	0	0	0	0	0	0	0	1.2159	0	0	0	0
2020	618	Aquidauana	0	0	0	0	0	0	0	0	0	1.2159	0	0	0	0
2021	618	Aquidauana	0	0	0	0	0	0	0	0	0	1.2159	0	0	0	0
2022	618	Aquidauana	0	0	0	0	0	0	0	0	0	1.2159	0	0	0	0
2012	619	Aquidauana	NA	NA	NA	NA	NA	NA	0	0	0	0.9477	0	0	0	0
2013	619	Aquidauana	0	0	0	0	0	0	0	0	0	0.9477	0	0	0	0
2014	619	Aquidauana	0	0	0	0	0	0	0	0	0	0.9477	0	0	0	0
2015	619	Aquidauana	0	0	0	0	0	0	0	0	0	0.9477	0	0	0	0
2016	619	Aquidauana	0	0	0	0	0	0	0	0	0	0.9477	0	0	0	0
