Year	ID_mesh	ID_tipologia	Categoria	Nome	Deforestation	Reforestation	Growth_Urban	Growth_Mining	Growth_Pasture	Growth_Agriculture	Forest	NonForest	Water	Others	Urban	Mining	Pasture	Agriculture
2018	28	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00810000000000066	0	0	0	0.0135	0	12.5163	3.2175	0.0045	0	0	0	0.0594	0
2019	28	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00539999999999985	0	0	0	0.0108	0	12.5109	3.2238	0.0036	0	0	0	0.0702	0
2020	28	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999936	0	0	0	0.00360000000000001	0	12.5091	3.2247	0.0045	0	0	0	0.0738	0
2021	28	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0288000000000004	0	0	0	0.0288	0	12.4803	3.2535	0.0045	0	0	0	0.1026	0
2022	28	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00360000000000049	0	0	0	0.0063	0	12.4767	3.2562	0.0054	0	0	0	0.1089	0
2013	29	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	10.8936	1.0431	0.0018	0	0.0027	0	0.7362	0
2014	29	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0594000000000001	0	0	0	0.0792	0	10.8342	1.1016	0.0027	0	0.0027	0	0.8154	0
2015	29	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0584999999999987	0	0	0	0.0675	0	10.7757	1.161	0.0018	0	0.0027	0	0.8829	0
2016	29	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0153000000000016	0	0	0	0.00359999999999994	0	10.7604	1.1781	0	0	0.0027	0	0.8865	0
2017	29	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0755999999999997	0	0	0	0.0891000000000001	0	10.6848	1.2537	0	0	0.0027	0	0.9756	0
2018	29	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0251999999999999	0	0	0	0.0188999999999999	0	10.6596	1.2744	0.0045	0	0.0027	0	0.9945	0
2019	29	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.0189000000000004	0	0	0	0	10.6785	1.2492	0.0108	0	0.0027	0	0.9729	0
2020	29	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00179999999999936	0	0	0	0	0	10.6767	1.26	0.0018	0	0.0027	0	0.9729	0
2021	29	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00539999999999985	0	0	0	0.0125999999999999	0	10.6713	1.2663	0.0009	0	0.0027	0	0.9855	0
2022	29	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0162000000000013	0	0	0	0.0539999999999999	0	10.6551	1.278	0.0054	0	0.0027	0	1.0395	0
2013	30	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	18.7479	0.1881	0	0	0	0	0.0126	0
2014	30	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00719999999999743	0	0	0	0.0072	0	18.7407	0.1953	0	0	0	0	0.0198	0
2015	30	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0450000000000017	0	0	0	0.045	0	18.6957	0.2403	0	0	0	0	0.0648	0
2016	30	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0198	0	0	0	0.0198	0	18.6759	0.2601	0	0	0	0	0.0846	0
2017	30	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.047699999999999	0	0	0	0.0468	0	18.6282	0.3078	0	0	0	0	0.1314	0
2018	30	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0611999999999995	0	0	0	0.0612	0	18.567	0.369	0	0	0	0	0.1926	0
2019	30	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.361800000000002	0	0	0	0.3627	0	18.2052	0.7308	0	0	0	0	0.5553	0
2020	30	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.312299999999997	0	0	0	0.3123	0	17.8929	1.0431	0	0	0	0	0.8676	0
2021	30	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0981000000000023	0	0	0	0.0981000000000001	0	17.7948	1.1412	0	0	0	0	0.9657	0
2022	30	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0521999999999991	0	0	0	0.027	0.0252	17.7426	1.1934	0	0	0	0	0.9927	0.0252
2013	31	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	21.0879	0.1602	0	0	0	0	0.0765	0
2014	31	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00180000000000291	0	0	0	0	21.0897	0.1584	0	0	0	0	0.0747	0
2015	31	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.034200000000002	0	0	0	0.0342	0	21.0555	0.1926	0	0	0	0	0.1089	0
2016	31	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.060299999999998	0	0	0	0.0603	0	20.9952	0.2529	0	0	0	0	0.1692	0
2017	31	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0846000000000018	0	0	0	0.0846	0	20.9106	0.3375	0	0	0	0	0.2538	0
2018	31	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0296999999999983	0	0	0	0.0297	0	20.8809	0.3672	0	0	0	0	0.2835	0
2019	31	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0576000000000008	0	0	0	0.0576	0	20.8233	0.4248	0	0	0	0	0.3411	0
2020	31	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0125999999999991	0	0	0	0.0126	0	20.8107	0.4374	0	0	0	0	0.3537	0
2021	31	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0152999999999999	0	0	0	0.0153	0	20.7954	0.4527	0	0	0	0	0.369	0
2022	31	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0648000000000017	0	0	0	0.0657	0	20.7306	0.5175	0	0	0	0	0.4347	0
2013	32	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	25.0686	0.0297	0	0	0	0	0.0288	0
2014	32	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0360000000000014	0	0	0	0.036	0	25.0326	0.0657	0	0	0	0	0.0648	0
2015	32	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0170999999999992	0	0	0	0.0171	0	25.0155	0.0828	0	0	0	0	0.0819	0
2016	32	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0305999999999997	0	0	0	0.0306	0	24.9849	0.1134	0	0	0	0	0.1125	0
2017	32	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0350999999999999	0	0	0	0.0351	0	24.9498	0.1485	0	0	0	0	0.1476	0
2018	32	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00720000000000098	0	0	0	0.00719999999999998	0	24.9426	0.1557	0	0	0	0	0.1548	0
2019	32	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0225000000000009	0	0	0	0.0225	0	24.9201	0.1782	0	0	0	0	0.1773	0
2020	32	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00270000000000081	0	0	0	0	24.9228	0.1755	0	0	0	0	0.1746	0
2021	32	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00629999999999953	0	0	0	0.0063	0	24.9165	0.1818	0	0	0	0	0.1809	0
2022	32	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0125999999999991	0	0	0	0.0126	0	24.9039	0.1944	0	0	0	0	0.1935	0
2013	33	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	24.5331	0.567	0	0	0	0	0.5625	0
2014	33	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0495000000000019	0	0	0	0.0477	0	24.4836	0.6165	0	0	0	0	0.6102	0
2015	33	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0243000000000002	0	0	0	0.0243	0	24.4593	0.6408	0	0	0	0	0.6345	0
2016	33	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00629999999999953	0	0	0	0.00719999999999998	0	24.453	0.6471	0	0	0	0	0.6417	0
2017	33	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0305999999999997	0	0	0	0.036	0	24.4224	0.6777	0	0	0	0	0.6777	0
2018	33	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0.00359999999999872	0	0	0	0	24.426	0.6741	0	0	0	0	0.6741	0
2019	33	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0368999999999993	0	0	0	0.0368999999999999	0	24.3891	0.711	0	0	0	0	0.711	0
2020	33	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0764999999999993	0	0	0	0.0765	0	24.3126	0.7875	0	0	0	0	0.7875	0
2021	33	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0288000000000004	0	0	0	0.018	0	24.2838	0.8163	0	0	0	0	0.8055	0
2022	33	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0603000000000016	0	0	0	0.0710999999999999	0	24.2235	0.8766	0	0	0	0	0.8766	0
2013	34	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	25.0731	0.027	0	0	0	0	0.027	0
2014	34	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.00629999999999953	0	0	0	0.0063	0	25.0668	0.0333	0	0	0	0	0.0333	0
2015	34	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.027000000000001	0	0	0	0.027	0	25.0398	0.0603	0	0	0	0	0.0603	0
2016	34	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0152999999999999	0	0	0	0.0153	0	25.0245	0.0756	0	0	0	0	0.0756	0
2017	34	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0450000000000017	0	0	0	0.045	0	24.9795	0.1206	0	0	0	0	0.1206	0
2018	34	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0278999999999989	0	0	0	0.0279	0	24.9516	0.1485	0	0	0	0	0.1485	0
2019	34	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0162000000000013	0	0	0	0.0162	0	24.9354	0.1647	0	0	0	0	0.1647	0
2020	34	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0233999999999988	0	0	0	0.0234	0	24.912	0.1881	0	0	0	0	0.1881	0
2021	34	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.067499999999999	0	0	0	0.0675	0	24.8445	0.2556	0	0	0	0	0.2556	0
2022	34	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0.0764999999999993	0	0	0	0.0765	0	24.768	0.3321	0	0	0	0	0.3321	0
2013	35	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	13.086	0	0	0	0	0	0	0
2014	35	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	13.086	0	0	0	0	0	0	0
2015	35	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	13.086	0	0	0	0	0	0	0
2016	35	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	13.086	0	0	0	0	0	0	0
2017	35	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	13.086	0	0	0	0	0	0	0
2018	35	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	13.086	0	0	0	0	0	0	0
2019	35	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	13.086	0	0	0	0	0	0	0
2020	35	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	13.086	0	0	0	0	0	0	0
2021	35	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	13.086	0	0	0	0	0	0	0
2022	35	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	13.086	0	0	0	0	0	0	0
2013	36	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	NA	NA	NA	NA	NA	NA	10.9179	0	0	0	0	0	0	0
2014	36	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	10.9179	0	0	0	0	0	0	0
2015	36	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	10.9179	0	0	0	0	0	0	0
2016	36	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	10.9179	0	0	0	0	0	0	0
2017	36	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	10.9179	0	0	0	0	0	0	0
2018	36	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	10.9179	0	0	0	0	0	0	0
2019	36	5	Área de Proteção Ambiental	Caverna do Maroaga (Presidente Figueiredo)	0	0	0	0	0	0	10.9179	0	0	0	0	0	0	0
